date,closest_ims,rain_mm,wind_ms,temp_deg,rain_morning,wind_morning,temp_morning
2022-06-08,186,0,1.92,24.7,0,1.36,22
2022-06-08,78,0,1.51,24.1,0,0.997,22.1
2022-06-08,205,0,3.32,22.5,0,1.68,20.7
2022-06-08,121,0,2.22,24,0,1.93,21.5
2022-06-08,79,0,1.94,24.7,0,1.72,22.3
2022-06-08,67,0,3.6,22.9,0,3.06,21.2
2022-06-08,54,0,2.23,24.6,0,2.01,22.5
2022-06-09,259,0,2.03,24,0,1.6,21.4
2022-06-09,46,0,3.04,24,0,2.05,23.1
2022-06-09,44,0,1.89,23.9,0,1.17,22.4
2022-06-09,45,0,1.92,24.1,0,1.17,22.5
2022-06-09,42,0,3.05,22.4,0,2.71,20.8
2022-06-09,186,0,1.52,24.7,0,0.875,21.8
2022-06-09,78,0,1.55,24,0,0.89,22.2
2022-06-09,205,0,2.87,23.5,0,1.05,21.5
2022-06-09,121,0,2.13,24.9,0,1.21,21.4
2022-06-09,79,0,1.54,26.2,0,1.21,23
2022-06-09,67,0,2.72,24.1,0,1.47,21.9
2022-06-08,28,0,4.06,28.2,0,2.68,26.6
2022-06-09,28,0,3.78,25.7,0,2.75,23.6
2022-06-09,54,0,1.83,25.3,0,1.09,22.3
2022-06-10,46,0,4.88,25,0,4.85,24.5
2022-06-10,44,0,2.65,24,0,1.75,22.6
2022-06-10,45,0,2.57,25.8,0,2.31,24.1
2022-06-10,42,0,3.67,25.3,0,3.78,23.7
2022-06-10,186,0,2.33,26.4,0,1.59,24.5
2022-06-10,78,0,1.85,24.7,0,0.977,23
2022-06-10,205,0,2.84,26.4,0,1.44,24.4
2022-06-10,121,0,2.76,26.2,0,1.68,23
2022-06-10,79,0,1.72,26.9,0,1.24,23.9
2022-06-10,67,0,2.89,26.7,0,1.87,24.1
2022-06-10,28,0,3.36,27.7,0,2.42,25.8
2022-06-10,54,0,2.43,26.9,0,1.6,24.4
2022-06-10,259,0,2.15,26.3,0,1.45,22.8
2022-06-11,259,0,1.95,25.5,0,1.7,22
2022-06-11,46,0,3.41,24.1,0,1.97,22.8
2022-06-11,44,0,1.85,23.7,0,1.1,21.5
2022-06-11,45,0,2.07,25.1,0,1.38,23.3
2022-06-11,42,0,2.89,25.1,0,3.09,23.3
2022-06-11,186,0,1.91,26.1,0,1.18,23.4
2022-06-11,78,0,1.69,24.7,0,0.975,22
2022-06-11,205,0,2.88,25.6,0,1.06,23.4
2022-06-11,121,0,2.21,25.3,0,1.31,21.3
2022-06-11,79,0,1.46,26.6,0,1.31,22.7
2022-06-11,67,0,2.02,26.4,0,1.41,24.2
2022-06-11,28,0,2.52,27.4,0,1.79,24.6
2022-06-11,54,0,1.88,26.2,0,0.939,23.3
2022-06-12,259,0,2.58,25.7,0,1.98,24
2022-06-12,46,0,3.39,25.1,0,2.51,24.6
2022-06-12,44,0,2.2,24.8,0,1.58,23
2022-06-12,45,0,2.94,25.7,0,2.1,24.9
2022-06-12,42,0,4.58,24.9,0,4.98,23.6
2022-06-12,186,0,2.16,25.6,0,1.64,24.3
2022-06-12,78,0,1.96,24.7,0,1.31,23.7
2022-06-12,205,0,5.28,25.6,0,4.74,24.6
2022-06-12,121,0,2.5,25.9,0,1.76,24.3
2022-06-12,79,0,2.46,26.6,0,1.89,24.8
2022-06-12,67,0,4.08,25.2,0,3.37,24.5
2022-06-12,28,0,4.39,26.7,0,3.57,25.5
2022-06-12,54,0,2.47,26.2,0,1.69,24.8
2022-06-13,259,0,2.43,23.8,0,2.28,22.3
2022-06-13,46,0,5.32,24.8,0,5.19,24.5
2022-06-13,44,0,2.5,25.4,0,2.28,24.6
2022-06-13,45,0,3.86,23.9,0,3.52,23.2
2022-06-13,42,0,5.57,21,0,4.81,20.4
2022-06-13,186,0.5,2.32,24.6,0.5,1.4,23.4
2022-06-13,78,0,2.18,25.4,0,1.78,24.8
2022-06-13,205,0,5.08,22.3,0,4.2,21.3
2022-06-13,121,0,2.92,24.7,0,2.74,23.2
2022-06-13,79,0,2.59,24.3,0,2.62,22.6
2022-06-13,67,0,4.99,22.8,0,4.19,21.8
2022-06-13,28,0,5.74,20.8,0,5.14,18.7
2022-06-13,54,0,3.59,25.5,0,3.05,24.3
2022-06-14,259,0,2.2,23.4,0,2.22,21
2022-06-14,46,0,3.95,24.4,0,3.34,23.8
2022-06-14,44,0,2.29,24.7,0,1.85,23.3
2022-06-14,45,0,3.02,23.6,0,2.4,22.4
2022-06-14,42,0,4.77,20.9,0,3.97,19.9
2022-06-14,186,0,1.68,24.5,0,1.01,22
2022-06-14,78,0,2.18,24.7,0,1.67,23.5
2022-06-14,205,0,3.53,22.4,0,1.85,21
2022-06-14,121,0,2.16,24.1,0,1.66,21.5
2022-06-14,79,0,2.19,28.4,0,1.55,28.3
2022-06-14,67,0,3.38,22.8,0,2.53,21.6
2022-06-14,28,0,3.02,21.2,0,1.71,19.1
2022-06-14,54,0,2.09,24.9,0,1.35,23
2022-06-15,259,0,2.19,22.9,0,2,20.6
2022-06-15,46,0,3.07,24.2,0,1.7,23.3
2022-06-15,44,0,2.17,23.8,0,1.18,22
2022-06-15,45,0,1.99,23.5,0,1.21,22.4
2022-06-15,42,0,2.17,21.7,0,1.99,20.5
2022-06-15,186,0,1.85,24.1,0,0.998,21.9
2022-06-15,78,0,1.85,24,0,1.03,22.3
2022-06-15,205,0,4.02,22.5,0,2.86,21.2
2022-06-15,121,0,2.57,23.7,0,1.44,21.3
2022-06-15,79,0,2.46,27.6,0,1.63,27.3
2022-06-15,67,0,2.87,22.9,0,1.79,21.7
2022-06-15,28,0,3.74,22.7,0,2.51,20.7
2022-06-15,54,0,2.28,24.6,0,1.29,22.7
2022-06-16,259,0,2.35,23.7,0,1.89,21.3
2022-06-16,46,0,5.4,24.6,0,2.96,23.8
2022-06-16,44,0,3.51,24.1,0,2.15,22.8
2022-06-16,45,0,2.9,24.1,0,1.97,23.1
2022-06-16,42,0,3.89,22,0,3.89,21.2
2022-06-16,186,0,2.41,24.7,0,1.63,22.8
2022-06-16,78,0,2.55,24.4,0,1.75,23.1
2022-06-16,205,0,3.73,23.8,0,1.94,21.6
2022-06-16,121,0,3.25,24.5,0,1.7,22.5
2022-06-16,79,0,2.08,24.8,0,1.7,22.9
2022-06-16,67,0,2.7,24.1,0,2.45,22.1
2022-06-16,28,0,2.93,23.6,0,1.66,20.9
2022-06-16,54,0,2.89,25.7,0,1.68,24.3
2022-06-17,259,0,1.9,25.2,0,1.41,23.7
2022-06-17,46,0,6.23,25.4,0,4.38,25.1
2022-06-17,44,0,4.52,25.2,0,3.09,23.9
2022-06-17,45,0,3.71,24.6,0,2.74,23.6
2022-06-17,42,0,5.67,23,0,5.14,22
2022-06-17,186,0,2.8,25.7,0,2.02,24.2
2022-06-17,78,0,3.81,25.6,0,2.91,24.8
2022-06-17,205,0,4.27,24.6,0,2.66,22.3
2022-06-17,121,0,3.06,26.2,0,1.97,25.1
2022-06-17,79,0,2.24,26.3,0,1.78,25.2
2022-06-17,67,0,3.32,24.7,0,2.23,22.8
2022-06-17,28,0,3.55,24.2,0,2.05,21.7
2022-06-17,54,0,3.07,26.6,0,2.23,25.8
2022-06-18,259,0,1.91,24.8,0,1.7,22.2
2022-06-18,46,0,3.57,25.7,0,2.99,25.4
2022-06-18,44,0,2.19,25.1,0,1.41,23.7
2022-06-18,45,0,2.83,24.6,0,2.29,23.8
2022-06-18,42,0,4.35,22.7,0,3.71,21.8
2022-06-18,186,0,2.03,26.8,0,0.989,24.4
2022-06-18,78,0,2.58,25.6,0,1.51,24.6
2022-06-18,205,0,7.28,23.5,0,6.64,22.2
2022-06-18,121,0,2.45,25.5,0,1.77,23.3
2022-06-18,79,0,1.86,25.2,0,1.53,23.1
2022-06-18,67,0,4.18,24.1,0,3.4,22.6
2022-06-18,28,0,4.16,23.1,0,3.18,20.6
2022-06-18,54,0,2.41,26,0,1.96,24.4
2022-06-19,259,0,2.03,25.4,0,1.8,23.2
2022-06-19,46,0,3.5,25.4,0,2.91,25.2
2022-06-19,44,0,2.23,25.4,0,1.63,24
2022-06-19,45,0,2.84,24.7,0,2.21,23.9
2022-06-19,42,0,5.15,22.1,0,5.33,21
2022-06-19,186,0,1.88,26.5,0,0.921,24.5
2022-06-19,78,0,2.34,25.6,0,1.63,24.3
2022-06-19,205,0,5.66,23.7,0,4.59,22.2
2022-06-19,121,0,2.45,25.9,0,1.66,23.8
2022-06-19,79,0,1.81,25.5,0,1.38,23.6
2022-06-19,67,0,4.12,23.9,0,3.66,22.4
2022-06-19,28,0,3.62,23,0,2.5,20
2022-06-19,54,0,2.72,26.4,0,2.21,24.9
2022-06-20,259,0,2.11,23.2,0,2.18,21
2022-06-20,46,0,3.25,24.9,0,2.68,24.6
2022-06-20,44,0,1.88,23.5,0,1.37,21.9
2022-06-20,45,0,2.41,23.7,0,1.82,22.7
2022-06-20,42,0,3.73,21.2,0,3.04,20.3
2022-06-20,186,0,1.6,24.4,0,0.89,22.2
2022-06-20,78,0,1.71,23.8,0,0.967,22.1
2022-06-20,205,0,5.39,22.2,0,4.51,20.9
2022-06-20,121,0,2.3,23.9,0,1.46,21.7
2022-06-20,79,0,1.58,24,0,1.12,22
2022-06-20,67,0,3.41,22.6,0,2.49,21.2
2022-06-20,28,0,3.29,21.3,0,2.49,18.2
2022-06-20,54,0,2.22,24.6,0,1.65,22.7
2022-06-21,259,0,2.2,23.4,0,1.77,22.2
2022-06-21,46,0,4.78,25.1,0,4.45,25
2022-06-21,44,0,2.3,25.3,0,1.74,24.3
2022-06-21,45,0,3.55,24,0,3.07,23.3
2022-06-21,42,0,5.55,21,0,4.77,20.5
2022-06-21,186,0,2.23,24.6,0,1.47,23.3
2022-06-21,78,0,2.17,25.5,0,1.74,24.8
2022-06-21,205,0,5.03,22.2,0,3.91,21.3
2022-06-21,121,0,2.5,24.6,0,1.99,23.3
2022-06-21,79,0,2.08,24.6,0,1.6,23.4
2022-06-21,67,0,4.74,22.7,0,3.76,22
2022-06-21,28,0,6.18,20.5,0,5.5,18.8
2022-06-21,54,0,3.14,25.7,0,2.6,24.7
2022-06-22,259,0,2.45,23.6,0,2.25,21.5
2022-06-22,46,0,6.02,25.4,0,6.02,25.1
2022-06-22,44,0,2.57,25.8,0,2.14,24.9
2022-06-22,45,0,4.09,24.2,0,3.81,23.4
2022-06-22,42,0,6.4,21.3,0,5.57,20.5
2022-06-22,186,0,2.62,25.2,0,1.85,23.4
2022-06-22,78,0,2.11,25.8,0,1.66,25.1
2022-06-22,205,0,4.81,22.7,0,3.6,21.3
2022-06-22,121,0,2.93,24.5,0,2.91,22.6
2022-06-22,79,0,3.29,24,0,3.4,21.8
2022-06-22,67,0,4.98,23.3,0,4.14,22
2022-06-22,28,0,4.93,20.1,0,3.77,17.9
2022-06-22,54,0,4.36,26.1,0,4.2,25
2022-06-23,259,0,2.24,24.9,0,2.35,22.3
2022-06-23,46,0,3.94,25.4,0,3.81,24.7
2022-06-23,44,0,2.08,25.7,0,2.04,24.1
2022-06-23,45,0,3.05,24.5,0,2.75,23.2
2022-06-23,42,0,5.56,22.3,0,4.8,21.1
2022-06-23,186,0,2.33,26.6,0,1.98,24
2022-06-23,78,0,1.6,26.2,0,0.675,24.1
2022-06-23,205,0,4.53,24.4,0,2.73,22.7
2022-06-23,121,0,2.67,25.6,0,2.36,23.3
2022-06-23,79,0,2.26,25.7,0,2.23,23.1
2022-06-23,67,0,4.03,24.3,0,3.7,22.6
2022-06-23,28,0,3.35,22.4,0,1.85,19.4
2022-06-23,54,0,2.95,26.1,0,2.29,24.3
2022-06-24,259,0,2.64,25.5,0,2.55,22.4
2022-06-24,46,0,3.7,25.9,0,3.59,25.2
2022-06-24,44,0,1.73,26,0,1.71,24.6
2022-06-24,45,0,2.61,25.2,0,2.26,23.9
2022-06-24,42,0,4.95,23.8,0,5.03,22
2022-06-24,186,0,1.63,27.5,0,1.54,24.3
2022-06-24,78,0,1.45,26.3,0,0.849,24.5
2022-06-24,205,0,4.9,25.1,0,4.05,23.2
2022-06-24,121,0,2.44,25.7,0,2.21,23
2022-06-24,79,0,2.18,26.6,0,2.04,23.9
2022-06-24,67,0,3.79,25.1,0,3.55,23.1
2022-06-24,28,0,2.98,24.8,0,2,22.1
2022-06-24,54,0,2.44,26.5,0,1.99,24.2
2022-06-25,259,0,2.86,24.9,0,2.63,23.2
2022-06-25,46,0,4.67,25.9,0,4.05,25.6
2022-06-25,44,0,3.17,25.9,0,2.44,25.2
2022-06-25,45,0,3.25,24.9,0,3.23,23.9
2022-06-25,42,0,6.1,22.6,0,7.58,21.6
2022-06-25,186,0,2.88,26.3,0,2.74,25.2
2022-06-25,78,0,2.21,25.8,0,1.48,24.8
2022-06-25,205,0,4.17,24.3,0,2.73,23.2
2022-06-25,121,0,3.21,25.7,0,3.04,24.3
2022-06-25,79,0,2.99,25.7,0,3.25,24
2022-06-25,67,0,4.9,24.7,0,4.46,23.6
2022-06-25,28,0,5.05,23.7,0,2.96,21.9
2022-06-25,54,0,3.25,26.6,0,2.94,25.4
2022-06-26,259,0,2.36,24,0,2.31,21.9
2022-06-26,46,0,4.63,25.8,0,4.03,25.6
2022-06-26,44,0,2.17,25,0,1.71,23.4
2022-06-26,45,0,3.19,24.4,0,2.45,23.6
2022-06-26,42,0,5.97,21.6,0,5.52,20.8
2022-06-26,186,0,2.27,25.3,0,1.44,23.2
2022-06-26,78,0,1.75,25.6,0,1.06,23.7
2022-06-26,205,0,4.91,23.2,0,3.76,21.8
2022-06-26,121,0,2.75,24.9,0,2.32,22.8
2022-06-26,79,0,2.28,24.7,0,2.24,22.4
2022-06-26,67,0,4.32,23.3,0,3.62,21.8
2022-06-26,28,0,4.42,21.4,0,3.36,19
2022-06-26,54,0,3.29,26.1,0,2.91,24.6
2022-06-27,259,0,2.18,24.4,0,2.23,21.6
2022-06-27,46,0,3.84,25.7,0,3.72,25
2022-06-27,44,0,2.16,25.8,0,2.2,24.6
2022-06-27,45,0,2.71,24.9,0,2.53,23.3
2022-06-27,42,0,5.54,22.4,0,4.8,21.3
2022-06-27,186,0,2.04,26.6,0,2.09,24.4
2022-06-27,78,0,1.85,25.9,0,1.41,24.2
2022-06-27,205,0,3.58,24.2,0,2.29,22.4
2022-06-27,121,0,2.25,25.2,0,1.9,22.7
2022-06-27,79,0,1.93,25.5,0,1.85,23.2
2022-06-27,67,0,3.69,24.5,0,2.85,22.7
2022-06-27,28,0,3.6,23.3,0,2.11,20.9
2022-06-27,54,0,2.35,26.2,0,1.95,24.2
2022-06-28,259,0,2.37,24.1,0,1.91,21.6
2022-06-28,46,0,3.45,25.4,0,2.59,24.6
2022-06-28,44,0,1.92,24.8,0,1.23,23.4
2022-06-28,45,0,2.18,24.8,0,1.58,23.5
2022-06-28,42,0,3.25,22.7,0,3.35,21.4
2022-06-28,186,0,1.72,25.7,0,0.921,23.2
2022-06-28,78,0,1.62,24.7,0,0.795,22.9
2022-06-28,205,0,4.56,23.7,0,3.21,21.9
2022-06-28,121,0,2.46,25,0,1.59,22.7
2022-06-28,79,0,1.76,25.3,0,1.43,23.1
2022-06-28,67,0,2.93,24.2,0,1.91,22.5
2022-06-28,28,0,2.69,23,0,1.44,20.2
2022-06-28,54,0,2.28,25.9,0,1.42,24.1
2022-06-29,259,0,2.18,24.4,0,2.1,21.9
2022-06-29,46,0,3.97,25.5,0,2.49,24.7
2022-06-29,44,0,2.31,24.8,0,1.27,23
2022-06-29,45,0,2.61,24.7,0,1.74,23.4
2022-06-29,42,0,3.4,22.9,0,2.54,21.8
2022-06-29,186,0,1.86,25.6,0,0.997,23.2
2022-06-29,78,0,1.94,25,0,1.15,23.4
2022-06-29,205,0,5.27,23.7,0,4.19,21.9
2022-06-29,121,0,2.6,25.2,0,1.47,22.6
2022-06-29,79,0,1.62,25.5,0,1.05,23.1
2022-06-29,67,0,3.31,24.1,0,2.59,22.4
2022-06-29,28,0,3.58,23.7,0,2.7,21.9
2022-06-29,54,0,2.31,26.1,0,1.36,24.1
2022-06-30,259,0,2.23,23.9,0,2.13,20.8
2022-06-30,46,0,3.42,25.3,0,2.34,24.3
2022-06-30,44,0,2,24.6,0,1.14,22.7
2022-06-30,45,0,2.18,24.7,0,1.27,23.4
2022-06-30,42,0,3.36,22.9,0,2.65,21.9
2022-06-30,186,0,1.87,25.6,0,0.913,23.1
2022-06-30,78,0,1.8,24.8,0,1.04,22.9
2022-06-30,205,0,5.19,23.6,0,4.3,22
2022-06-30,121,0,2.22,24.6,0,1.24,21.7
2022-06-30,79,0,1.81,24.9,0,1.24,22
2022-06-30,67,0,3.25,24,0,2.45,22.3
2022-06-30,28,0,3.69,24.1,0,2.39,22.3
2022-06-30,54,0,2.25,25.5,0,1.3,23.2
2022-07-01,259,0,2.21,24.2,0,2.09,21.4
2022-07-01,46,0,3.4,25.4,0,2.48,24.4
2022-07-01,44,0,2.06,24.6,0,1.37,22.6
2022-07-01,45,0,2.55,24.7,0,1.79,23.3
2022-07-01,42,0,4.36,22.8,0,4.14,21.8
2022-07-01,186,0,1.62,25.6,0,0.734,23
2022-07-01,78,0,1.71,24.7,0,0.982,22.7
2022-07-01,205,0,4.8,23.7,0,3.87,22.2
2022-07-01,121,0,2.25,25.1,0,1.41,22.4
2022-07-01,79,0,1.7,25.7,0,1.15,23.2
2022-07-01,67,0,3.55,24.1,0,2.79,22.5
2022-07-01,28,0,3.71,24.4,0,2.48,22.2
2022-07-01,54,0,2.3,26,0,1.3,23.8
2022-07-02,259,0,2.18,24.7,0,2.28,22.2
2022-07-02,46,0,3.71,26.3,0,3.37,26
2022-07-02,44,0,1.86,25.5,0,1.55,24
2022-07-02,45,0,2.83,24.8,0,2.13,23.8
2022-07-02,42,0,5.78,22.3,0,5.51,21.3
2022-07-02,186,0,1.83,26,0,1.22,23.6
2022-07-02,78,0,1.66,25.8,0,1.11,24.3
2022-07-02,205,0,5.53,23.7,0,4.43,22.4
2022-07-02,121,0,2.23,25.3,0,1.71,22.8
2022-07-02,79,0,1.78,25.7,0,1.47,23.4
2022-07-02,67,0,3.9,24,0,3.2,22.4
2022-07-02,28,0,3.41,22.7,0,2.38,19.5
2022-07-02,54,0,2.4,26.1,0,1.84,24.1
2022-07-03,259,0,2.4,24.5,0,2.17,21.6
2022-07-03,46,0,3.84,26.7,0,3.88,26.3
2022-07-03,44,0,2.02,26.2,0,1.77,24.8
2022-07-03,45,0,2.81,25.3,0,2.36,24.1
2022-07-03,42,0,6.37,22.6,0,5.89,21.7
2022-07-03,186,0,1.92,26.8,0,1.36,24.5
2022-07-03,78,0,1.84,26.6,0,1.13,25.1
2022-07-03,205,0,5.32,24.2,0,4.28,22.9
2022-07-03,121,0,2.2,25.2,0,1.74,22.5
2022-07-03,79,0,2.07,25.6,0,1.77,23
2022-07-03,67,0,4.31,24.5,0,3.95,23.1
2022-07-03,28,0,4.59,23.9,0,3.75,21.9
2022-07-03,54,0,2.35,26.2,0,1.72,24.1
2022-07-04,259,0,2.36,25.4,0,2.18,22.6
2022-07-04,46,0,3.44,26.7,0,3,26.2
2022-07-04,44,0,1.78,26.7,0,1.45,25.4
2022-07-04,45,0,2.82,25.8,0,2.34,24.8
2022-07-04,42,0,6.37,23.2,0,5.73,22.3
2022-07-04,186,0,1.7,27.4,0,1.14,24.9
2022-07-04,78,0,2.21,27.7,0,1.62,26.9
2022-07-04,205,0,5.23,24.8,0,4.35,23.3
2022-07-04,121,0,2.16,26,0,1.59,23.1
2022-07-04,79,0,1.53,26.4,0,1.13,23.6
2022-07-04,67,0,4.18,25,0,3.25,23.6
2022-07-04,28,0,4.28,25,0,2.92,22.9
2022-07-04,54,0,2.03,26.9,0,1.42,24.8
2022-07-05,259,0,2.3,25.3,0,2.01,22.2
2022-07-05,46,0,3.37,26.7,0,3.17,25.9
2022-07-05,44,0,1.87,26.6,0,1.74,25.1
2022-07-05,45,0,2.69,25.7,0,2.35,24.3
2022-07-05,42,0,6.53,23.2,0,5.71,22
2022-07-05,186,0,1.9,27.4,0,1.59,24.7
2022-07-05,78,0,1.8,27,0,1.08,25
2022-07-05,205,0,5.28,24.7,0,4.16,23.1
2022-07-05,121,0,2.12,26,0,1.77,23
2022-07-05,79,0,2.18,26.6,0,2.01,23.9
2022-07-05,67,0,4.29,25.3,0,3.46,23.7
2022-07-05,28,0,3.7,25.2,0,2.33,23.1
2022-07-05,54,0,2.13,27,0,1.62,24.6
2022-07-06,259,0,2.45,25.4,0,2.54,23.3
2022-07-06,46,0,3.89,26.7,0,3.74,26.2
2022-07-06,44,0,1.98,26.1,0,1.87,24.7
2022-07-06,45,0,2.98,25.5,0,2.61,24.3
2022-07-06,42,0,7.06,22.4,0,6.73,21.4
2022-07-06,186,0,2.21,26.5,0,1.94,24.2
2022-07-06,78,0,1.95,26.4,0,1.35,24.8
2022-07-06,205,0,5.16,24,0,3.52,22.6
2022-07-06,121,0,2.48,26,0,2.27,24
2022-07-06,79,0,2.47,26.1,0,2.54,23.9
2022-07-06,67,0,4.81,24.4,0,4.19,22.9
2022-07-06,28,0,4.32,22.7,0,2.55,19.7
2022-07-06,54,0,2.9,26.9,0,2.66,25.2
2022-07-07,259,0,2.31,25.2,0,2.33,22.7
2022-07-07,46,0,4.12,26.6,0,4.44,26
2022-07-07,44,0,2.12,26.5,0,2,25.2
2022-07-07,45,0,2.95,25.5,0,2.58,24.2
2022-07-07,42,0,6.24,22.4,0,5.34,21.4
2022-07-07,186,0,1.84,26.8,0,1.1,24.2
2022-07-07,78,0,1.97,26.8,0,1.5,25.3
2022-07-07,205,0,4.74,24.3,0,3.49,22.9
2022-07-07,121,0,2.24,26,0,2.02,23.7
2022-07-07,79,0,2.2,26,0,2.36,23.4
2022-07-07,67,0,4.58,24.5,0,3.92,22.9
2022-07-07,28,0,3.42,22.9,0,2.13,20
2022-07-07,54,0,2.66,26.7,0,2.37,25
2022-07-08,259,0,2.58,24.3,0,2.53,21.2
2022-07-08,46,0,3,26,0,2.68,25
2022-07-08,44,0,1.9,25.7,0,1.58,24.3
2022-07-08,45,0,2.34,25.2,0,1.92,23.8
2022-07-08,42,0,5.28,22.5,0,4.52,21.4
2022-07-08,186,0,1.58,26.4,0,0.739,23.6
2022-07-08,78,0,1.82,25.8,0,1.18,24
2022-07-08,205,0,5.33,24.2,0,4.45,22.5
2022-07-08,121,0,2.2,24.6,0,1.66,21.3
2022-07-08,79,0,1.76,25.5,0,1.51,22.7
2022-07-08,67,0,3.84,24.3,0,3.18,22.6
2022-07-08,28,0,3.52,24.6,0,3,22.3
2022-07-08,54,0,2.18,25.7,0,1.56,23.1
2022-07-09,259,0,2.3,24.6,0,2.24,21.5
2022-07-09,46,0,3.34,25.7,0,3.25,24.7
2022-07-09,44,0,1.95,25.1,0,1.7,23.6
2022-07-09,45,0,2.52,24.8,0,2.19,23.4
2022-07-09,42,0,5.29,23,0,5.56,21.8
2022-07-09,186,0,1.84,26.1,0,1.08,23.1
2022-07-09,78,0,1.72,25,0,1.04,23
2022-07-09,205,0,5.62,23.6,0,4.82,22
2022-07-09,121,0,2.22,25.4,0,1.72,22.8
2022-07-09,79,0,1.86,26.1,0,1.56,23.9
2022-07-09,67,0,4.12,24.3,0,3.89,22.6
2022-07-09,28,0,3.61,24.1,0,2.27,21
2022-07-09,54,0,2.18,25.7,0,1.75,23.3
2022-07-10,259,0,2.67,25.7,0,2.74,24.2
2022-07-10,46,0,4.45,26.9,0,4.54,26.3
2022-07-10,44,0,2.38,26.8,0,2.14,25.6
2022-07-10,45,0,3.08,25.6,0,2.64,24.4
2022-07-10,42,0,6.47,22.7,0,5.35,21.8
2022-07-10,186,0,2.32,26.8,0,1.92,24.7
2022-07-10,78,0,2.04,26.8,0,1.61,25.2
2022-07-10,205,0,4.71,24.5,0,3.38,23.2
2022-07-10,121,0,2.5,26.3,0,2.32,24.4
2022-07-10,79,0,2.49,26.3,0,2.42,24.2
2022-07-10,67,0,5,24.8,0,4.46,23.4
2022-07-10,28,0,4.33,23,0,2.98,20
2022-07-10,54,0,3.03,27.1,0,2.69,25.3
2022-07-11,259,0,1.94,25.5,0,1.61,23.2
2022-07-11,46,0,4.26,26.9,0,3.96,26.6
2022-07-11,44,0,2.57,27,0,1.83,25.6
2022-07-11,45,0,2.98,26,0,2.47,25
2022-07-11,42,0,3.68,23.3,0,3.19,22.4
2022-07-11,186,0,1.75,26.2,0,1.01,24.4
2022-07-11,78,0,2.07,27.1,0,1.5,26.1
2022-07-11,205,0,4.57,24.2,0,3.56,22.8
2022-07-11,121,0,2.34,26.6,0,1.74,24.5
2022-07-11,79,0,1.71,26.4,0,1.31,24.5
2022-07-11,67,0,3.63,24.8,0,2.83,23.5
2022-07-11,28,0,4.66,22.8,0,4.22,20.4
2022-07-11,54,0,2.64,27.7,0,2.04,26.5
2022-07-12,259,0,2.13,21.7,0,2.29,21.8
2022-07-12,46,0,2.32,26.3,0,2.17,26.1
2022-07-12,44,0,1.04,24.1,0,0.96,24
2022-07-12,45,0,1.41,24.5,0,1.35,24.4
2022-07-12,42,0,2.24,21.8,0,2.29,22
2022-07-12,186,0,1.16,23.4,0,1.14,23.2
2022-07-12,78,0,0.877,24.3,0,0.772,24
2022-07-12,205,0,3.66,22,0,3.24,21.9
2022-07-12,121,0,1.45,22.8,0,1.49,22.3
2022-07-12,79,0,1.08,22.9,0,1.2,22.7
2022-07-12,67,0,1.92,22.8,0,1.81,23
2022-07-12,28,0,2.96,19.7,0,2.52,19.5
2022-07-12,54,0,1.3,24.5,0,1.29,24
2022-07-13,259,0,2.26,25.7,0,2.04,23.4
2022-07-13,46,0,3.85,27.3,0,3.34,27
2022-07-13,44,0,2.13,26.4,0,1.43,24.8
2022-07-13,45,0,2.94,26.1,0,2.4,25.1
2022-07-13,42,0,5.46,23.5,0,5.81,22.6
2022-07-13,186,0,1.79,27.5,0,1.08,25.3
2022-07-13,78,0,2.04,26.9,0,1.18,25.4
2022-07-13,205,0,5.99,24.7,0,5.06,23.3
2022-07-13,121,0,2.26,26.3,0,1.57,24
2022-07-13,79,0,1.84,26.6,0,1.36,24.5
2022-07-13,67,0,4.1,25.1,0,3.08,23.6
2022-07-13,28,0,3.84,23.4,0,2.87,20.5
2022-07-13,54,0,2.38,27.4,0,1.72,25.4
2022-07-14,259,0,2.14,25.2,0,2.05,22.8
2022-07-14,46,0,3.92,26.9,0,3.92,26.5
2022-07-14,44,0,2.23,25.9,0,1.68,24.5
2022-07-14,45,0,2.83,25.6,0,2.52,24.6
2022-07-14,42,0,5.58,22.7,0,5.1,21.6
2022-07-14,186,0,2.04,26.8,0,1.43,24.5
2022-07-14,78,0,1.91,26.2,0,1.25,24.7
2022-07-14,205,0,5.31,24.1,0,4.21,22.6
2022-07-14,121,0,2.3,26,0,2.18,23.7
2022-07-14,79,0,2.06,25.8,0,2,23.5
2022-07-14,67,0,4.24,24.4,0,3.62,22.9
2022-07-14,28,0,3.68,22.5,0,2.83,19.6
2022-07-14,54,0,2.42,26.7,0,1.95,24.8
2022-07-15,259,0,2.27,24.5,0,2.56,23.4
2022-07-15,46,0,4.38,27,0,4.34,26.7
2022-07-15,44,0,2.64,26.4,0,2.12,25.1
2022-07-15,45,0,3.25,25.6,0,2.88,24.6
2022-07-15,42,0,6.94,22.8,0,6.76,21.9
2022-07-15,186,0,2.48,26.7,0,2.09,24.5
2022-07-15,78,0,2.08,27.6,0,1.39,27
2022-07-15,205,0,5.32,24.3,0,4.1,23.2
2022-07-15,121,0,2.58,26.1,0,2.53,24.4
2022-07-15,79,0,2.33,25.9,0,2.48,23.9
2022-07-15,67,0,4.84,24.5,0,4.3,23.1
2022-07-15,28,0,3.81,22.6,0,2.91,19.9
